ISEQ_ID,Date_ISEQ,Price_ISEQ,Open_ISEQ,High_ISEQ,Low_ISEQ,Vol_Mil_ISEQ,ChangePercent_ISEQ
660,"Jan 25, 2017",6574.54,6511.71,6601.74,6511.71,124.07,0.96
661,"Jan 24, 2017",6511.71,6596.42,6596.42,6471.83,102.55,-1.28
662,"Jan 23, 2017",6596.42,6622.97,6622.97,6578.63,48.04,-0.40
663,"Jan 20, 2017",6622.97,6590.34,6622.97,6572.36,61.67,0.50
664,"Jan 19, 2017",6590.34,6541.58,6590.34,6539.36,51.41,0.75
665,"Jan 18, 2017",6541.58,6570.47,6598.72,6528.56,77.56,-0.44
666,"Jan 17, 2017",6570.47,6578.26,6595.29,6528.77,59.83,-0.12
667,"Jan 16, 2017",6578.26,6658.95,6658.95,6564.5,53.45,-1.21
668,"Jan 13, 2017",6658.95,6605.19,6658.95,6605.19,53.48,0.81
669,"Jan 12, 2017",6605.19,6618.35,6642.87,6595.31,88.13,-0.20
670,"Jan 11, 2017",6618.35,6601.56,6644.06,6586.57,69.87,0.25
671,"Jan 10, 2017",6601.56,6574.49,6613.45,6554.37,60.36,0.41
672,"Jan 09, 2017",6574.49,6594.32,6594.32,6538.27,67.82,-0.30
673,"Jan 06, 2017",6594.32,6617.76,6623.94,6575.8,43.09,-0.35
674,"Jan 05, 2017",6617.76,6579.88,6636.8,6548.41,99.05,0.57
675,"Jan 04, 2017",6580.23,6525.07,6580.23,6517.87,132.05,0.85
676,"Jan 03, 2017",6525.07,6517.24,6585.56,6506.79,86.2,0.12
677,"Dec 30, 2016",6517.24,6509.45,6520.57,6465.04,22.67,0.12
678,"Dec 29, 2016",6509.45,6490.69,6512.46,6445.62,32.19,0.29
679,"Dec 28, 2016",6490.69,6515.99,6515.99,6480.92,41.31,-0.39
680,"Dec 23, 2016",6515.99,6487.66,6516.98,6456,18.3,0.44
681,"Dec 22, 2016",6487.66,6449.75,6487.66,6428.54,39.37,0.59
682,"Dec 21, 2016",6449.75,6477.67,6486.17,6433.78,63.15,-0.43
683,"Dec 20, 2016",6477.67,6494.86,6503.19,6437.46,46.28,-0.26
684,"Dec 19, 2016",6494.86,6495.46,6498.75,6448.12,63.81,-0.01
685,"Dec 16, 2016",6495.46,6471.3,6505.6,6422.53,129.68,0.37
686,"Dec 15, 2016",6471.52,6361.46,6471.52,6361.46,112.15,1.73
687,"Dec 14, 2016",6361.46,6412.96,6418.24,6354.62,142.21,-0.80
688,"Dec 13, 2016",6412.96,6395.02,6432.02,6388.36,75.69,0.28
689,"Dec 12, 2016",6395.02,6440.05,6440.05,6357.64,73.75,-0.70
690,"Dec 09, 2016",6440.05,6395.98,6443.98,6370.05,191.44,0.69
691,"Dec 08, 2016",6395.98,6297.77,6395.98,6293.75,97.26,1.59
692,"Dec 07, 2016",6295.95,6270.64,6324.59,6261.52,101.51,0.40
693,"Dec 06, 2016",6270.64,6232.3,6270.64,6188.47,99.06,0.62
694,"Dec 05, 2016",6232.3,6174.46,6265.74,6174.46,60.51,0.94
695,"Dec 02, 2016",6174.46,6188.13,6196.61,6144.94,75.62,-0.22
696,"Dec 01, 2016",6188.13,6214.29,6214.69,6162.8,100.61,-0.45
697,"Nov 30, 2016",6215.8,6224.19,6268.16,6213.39,318.42,-0.13
698,"Nov 29, 2016",6224.19,6208.45,6234.41,6167.89,84.28,0.25
699,"Nov 28, 2016",6208.45,6279.69,6284.95,6196.7,57.43,-1.13
700,"Nov 25, 2016",6279.69,6292.89,6304.29,6269.9,52.36,-0.21
701,"Nov 24, 2016",6292.89,6252.18,6303.33,6252.18,29.4,0.65
702,"Nov 23, 2016",6252.18,6274.22,6305.6,6226.42,63.68,-0.35
703,"Nov 22, 2016",6274.22,6258.77,6331.04,6258.77,54.75,0.25
704,"Nov 21, 2016",6258.7,6294.21,6328.51,6228.88,72.2,-0.56
705,"Nov 18, 2016",6294.21,6276.43,6307.25,6270.02,93.96,0.28
706,"Nov 17, 2016",6276.43,6179.16,6276.43,6110.96,89.56,1.57
707,"Nov 16, 2016",6179.16,6259.19,6288.6,6168.36,132.66,-1.28
708,"Nov 15, 2016",6259.19,6277.51,6310.62,6239.22,133.03,-0.29
709,"Nov 14, 2016",6277.51,6215.77,6301.55,6215.77,102.62,0.99
710,"Nov 11, 2016",6215.77,6229.69,6282.69,6205.81,127.13,-0.22
711,"Nov 10, 2016",6229.69,6231.44,6378.32,6215.89,119.71,-0.03
712,"Nov 09, 2016",6231.52,6086.88,6244.16,5980.89,110.91,2.38
713,"Nov 08, 2016",6086.88,6029.76,6107.22,6029.76,64.26,0.95
714,"Nov 07, 2016",6029.76,5919.05,6064.68,5919.05,71.89,1.87
715,"Nov 04, 2016",5919.05,5923.12,5941.82,5883.43,48.31,-0.07
716,"Nov 03, 2016",5923.12,5908.27,5950.13,5887.62,102,0.23
717,"Nov 02, 2016",5909.4,5866.34,5933.43,5866.34,62.37,0.73
718,"Nov 01, 2016",5866.34,5912.77,5925.28,5850.89,43.3,-0.79
719,"Oct 31, 2016",5912.77,5932.18,5940.67,5900.57,84.19,-0.33
720,"Oct 28, 2016",5932.18,5921.46,5936.12,5871.43,138.78,0.18
721,"Oct 27, 2016",5921.46,5962.44,5988.98,5894.26,111.44,-0.69
722,"Oct 26, 2016",5962.44,5969.85,5971.71,5918.73,47.63,-0.12
723,"Oct 25, 2016",5969.85,6035.26,6057.33,5963.63,69.39,-1.08
724,"Oct 24, 2016",6035.26,6035.81,6088.33,6015.36,64.26,-0.01
725,"Oct 21, 2016",6035.81,6055.3,6079,6023.47,103.16,-0.32
726,"Oct 20, 2016",6055.3,6000.14,6055.52,6000.14,361.63,0.92
727,"Oct 19, 2016",6000.14,6006.38,6006.38,5954.7,127.05,-0.10
728,"Oct 18, 2016",6006.38,5894.56,6006.38,5888.95,91.08,1.90
729,"Oct 17, 2016",5894.56,5907.81,5907.81,5851.67,67.98,-0.22
730,"Oct 14, 2016",5907.81,5813.76,5916.82,5813.76,70.86,1.62
731,"Oct 13, 2016",5813.76,5827,5827,5769.1,67.31,-0.26
732,"Oct 12, 2016",5828.83,5857.33,5886.52,5828.83,54.87,-0.49
733,"Oct 11, 2016",5857.33,5869.66,5903.79,5843.98,72.26,-0.21
734,"Oct 10, 2016",5869.66,5839.16,5876.72,5796.46,28.13,0.52
735,"Oct 07, 2016",5839.16,5983.65,5983.65,5836.15,51.19,-2.41
736,"Oct 06, 2016",5983.65,6017.13,6017.13,5972.53,62.72,-0.59
737,"Oct 05, 2016",6019.24,6066.11,6066.11,6002.64,48.94,-0.77
738,"Oct 04, 2016",6066.11,6032.71,6118.26,6027.58,50.47,0.55
739,"Oct 03, 2016",6032.71,6034.83,6050.11,6014.52,48.37,-0.04
740,"Sep 30, 2016",6034.83,5998.05,6034.83,5898.99,137.25,0.61
741,"Sep 29, 2016",5998.05,6035.9,6063.91,5982.72,36.6,-0.68
742,"Sep 28, 2016",6039.39,5990.69,6068.11,5988.65,67.23,0.81
743,"Sep 27, 2016",5990.69,6014.94,6050.97,5943.92,78.73,-0.40
744,"Sep 26, 2016",6014.94,6108.86,6116.77,6014.94,119.31,-1.54
745,"Sep 23, 2016",6108.86,6153.75,6156.46,6100.28,44.08,-0.73
746,"Sep 22, 2016",6153.75,6094.08,6167.11,6094.08,56.71,0.97
747,"Sep 21, 2016",6094.49,6076.89,6138.65,6076.89,129.1,0.29
748,"Sep 20, 2016",6076.89,6109.16,6121.82,6074.73,47.55,-0.53
749,"Sep 19, 2016",6109.16,6111.45,6120.32,6074.46,40.52,-0.04
750,"Sep 16, 2016",6111.45,6128.81,6138.22,6079.39,178.39,-0.28
751,"Sep 15, 2016",6128.81,6101,6139.62,6083.4,80.46,0.45
752,"Sep 14, 2016",6101.31,6111.06,6147.03,6098.56,82.91,-0.16
753,"Sep 13, 2016",6111.06,6138.02,6181.26,6103.5,67.95,-0.44
754,"Sep 12, 2016",6138.02,6182.62,6182.62,6068.58,67.12,-0.72
755,"Sep 09, 2016",6182.62,6289.55,6289.55,6180.49,118.38,-1.66
756,"Sep 08, 2016",6286.73,6265.96,6308.03,6236.43,71,0.12
757,"Sep 07, 2016",6279.33,6265.53,6279.33,6231.89,63.49,0.22
758,"Sep 06, 2016",6265.53,6315.06,6329.9,6250.06,35.07,-0.78
759,"Sep 05, 2016",6315.06,6299.31,6315.06,6275.87,39.48,0.25
760,"Sep 02, 2016",6299.31,6189.99,6299.31,6188.28,47.48,1.77
761,"Sep 01, 2016",6189.99,6169.07,6221.71,6169.07,88.61,0.32
762,"Aug 31, 2016",6170.42,6202.77,6218.61,6162.23,132.74,-0.52
763,"Aug 30, 2016",6202.77,6214.36,6235.38,6188.41,72.09,-0.19
764,"Aug 29, 2016",6214.36,6170.2,6214.36,6117.36,20.08,0.72
765,"Aug 26, 2016",6170.2,6118,6176.19,6093.46,32.53,0.85
766,"Aug 25, 2016",6118,6128.27,6174.4,6111.37,88.53,-0.18
767,"Aug 24, 2016",6128.95,6113.7,6131.81,6068.02,98.82,0.25
768,"Aug 23, 2016",6113.7,6064.08,6130.11,6064.08,60.96,0.82
769,"Aug 22, 2016",6064.08,6042.89,6105.55,6024.24,71.46,0.35
770,"Aug 19, 2016",6042.89,6069.49,6082.5,6032.45,36.53,-0.44
771,"Aug 18, 2016",6069.49,6040.8,6128.46,6040.8,76.15,0.47
772,"Aug 17, 2016",6040.8,6035.05,6111.75,6035.05,34.88,0.10
773,"Aug 16, 2016",6035.05,6045.83,6045.83,5977.91,41.94,-0.18
774,"Aug 15, 2016",6045.83,6052.59,6078.19,6030.43,67.46,-0.11
775,"Aug 12, 2016",6052.59,5989.75,6052.59,5979.15,32.6,1.05
776,"Aug 11, 2016",5989.75,5909.33,5989.75,5909.33,30.98,1.36
777,"Aug 10, 2016",5909.33,5960.13,5960.13,5909.33,74.19,-0.85
778,"Aug 09, 2016",5960.13,5895.08,5963.67,5887.12,150.17,1.10
779,"Aug 08, 2016",5895.08,5857.9,5906,5856.22,86.43,0.63
780,"Aug 05, 2016",5857.9,5756.26,5868.72,5729.97,68.28,1.77
781,"Aug 04, 2016",5756.26,5714.33,5763.1,5711.5,70.14,0.73
782,"Aug 03, 2016",5714.39,5722.68,5746.82,5713.27,198.57,-0.14
783,"Aug 02, 2016",5722.68,5800.95,5800.95,5722.68,167.24,-1.35
784,"Aug 01, 2016",5800.95,5868.33,5877.58,5794.89,90.78,-1.14
785,"Jul 29, 2016",5867.64,5804.47,5867.64,5804.47,94.97,1.09
786,"Jul 28, 2016",5804.47,5817.98,5862.26,5803.68,67.82,-0.23
787,"Jul 27, 2016",5817.98,5790.39,5843.93,5783.73,46.93,0.48
788,"Jul 26, 2016",5790.39,5839.38,5839.38,5774.41,92.03,-0.84
789,"Jul 25, 2016",5839.38,5808.02,5886.63,5808.02,51.82,0.54
790,"Jul 22, 2016",5808.02,5814.65,5876.04,5805.29,62.09,-0.11
791,"Jul 21, 2016",5814.65,5876.5,5876.5,5791.01,72.23,-1.05
792,"Jul 20, 2016",5876.5,5805.87,5880.43,5805.87,51.12,1.22
793,"Jul 19, 2016",5805.87,5817.57,5840.96,5786.06,61.24,-0.20
794,"Jul 18, 2016",5817.57,5790.94,5836.28,5781.96,54.39,0.46
795,"Jul 15, 2016",5790.94,5844.94,5844.94,5767.99,83.64,-0.92
796,"Jul 14, 2016",5844.94,5781.76,5859.61,5762.99,90.49,1.09
797,"Jul 13, 2016",5781.76,5753.08,5807.17,5743,72.65,0.50
798,"Jul 12, 2016",5753.08,5688.93,5758.55,5688.93,100.88,1.13
799,"Jul 11, 2016",5688.93,5580.42,5708.17,5580.42,116.59,1.94
800,"Jul 08, 2016",5580.42,5495.06,5589.14,5491.74,135.99,1.55
801,"Jul 07, 2016",5495.06,5425.58,5542.77,5425.58,122.36,1.28
802,"Jul 06, 2016",5425.58,5522.29,5522.29,5392.5,132.44,-1.75
803,"Jul 05, 2016",5522.29,5669.76,5717.83,5519.15,91.67,-2.60
804,"Jul 04, 2016",5669.76,5749.96,5790.13,5665.98,103.57,-1.39
805,"Jul 01, 2016",5749.96,5642.49,5763.9,5642.49,138.31,1.90
806,"Jun 30, 2016",5642.49,5588.54,5655.94,5570.45,206.81,0.97
807,"Jun 29, 2016",5588.54,5446.45,5591.33,5446.45,221.46,2.61
808,"Jun 28, 2016",5446.45,5296.74,5509.09,5296.74,216.91,2.83
809,"Jun 27, 2016",5296.74,5878.23,5878.23,5296.74,536.52,-9.89
810,"Jun 24, 2016",5878.23,6371.03,6371.03,5286.65,668.67,-7.74
811,"Jun 23, 2016",6371.03,6290.58,6427.31,6286.43,121.52,1.28
812,"Jun 22, 2016",6290.58,6253.8,6302.33,6227.16,88.89,0.59
813,"Jun 21, 2016",6253.8,6263.94,6288.55,6237.63,79.95,-0.16
814,"Jun 20, 2016",6263.94,5991.51,6270.08,5991.51,82.89,4.55
815,"Jun 17, 2016",5991.51,5899.32,6017.92,5899.32,219.5,1.56
816,"Jun 16, 2016",5899.32,6003.77,6003.77,5880.3,174.54,-1.74
817,"Jun 15, 2016",6003.94,5977.21,6055.83,5977.21,133.1,0.45
818,"Jun 14, 2016",5977.21,6085.42,6085.42,5972.34,185.26,-1.78
819,"Jun 13, 2016",6085.42,6228.24,6228.24,6085.42,86.48,-2.29
820,"Jun 10, 2016",6228.24,6358.14,6358.14,6224.47,52.44,-2.04
821,"Jun 09, 2016",6358.14,6413.56,6417.09,6334.17,68.13,-0.86
822,"Jun 08, 2016",6413.56,6475.06,6475.06,6404.75,84,-0.95
823,"Jun 07, 2016",6475.06,6402.55,6478.04,6402.55,96.1,1.13
824,"Jun 03, 2016",6402.55,6435.54,6499.63,6383.42,89.24,-0.51
825,"Jun 02, 2016",6435.54,6435.74,6437.73,6407.6,96.77,0.00
826,"Jun 01, 2016",6435.74,6493.46,6493.46,6399.14,59.24,-0.89
827,"May 31, 2016",6493.46,6502.27,6517.19,6477.04,253.42,-0.14
828,"May 30, 2016",6502.27,6503.74,6518.62,6402.11,24.89,-0.02
829,"May 27, 2016",6503.74,6454.48,6503.74,6415.38,114.06,0.76
830,"May 26, 2016",6454.48,6471.66,6471.66,6437.5,77.41,-0.28
831,"May 25, 2016",6472.85,6388.08,6477.49,6379.67,113.28,1.33
832,"May 24, 2016",6388.08,6262.03,6388.08,6235.21,97.75,2.01
833,"May 23, 2016",6262.03,6229.15,6278.73,6229.15,42.14,0.53
834,"May 20, 2016",6229.15,6160.54,6237.89,6160.54,66.19,1.11
835,"May 19, 2016",6160.54,6187.72,6187.72,6144.19,78.46,-0.48
836,"May 18, 2016",6190.37,6165.94,6190.37,6125.05,92.42,0.40
837,"May 17, 2016",6165.94,6158.87,6211.06,6148.33,60.42,0.11
838,"May 16, 2016",6158.87,6122.47,6159.51,6089.41,22.45,0.59
839,"May 13, 2016",6122.47,6141.9,6148.48,6080.58,110.23,-0.32
840,"May 12, 2016",6141.9,6161.6,6206.34,6111.85,84.38,-0.32
841,"May 11, 2016",6161.6,6166.86,6191.22,6141.16,107.45,-0.09
842,"May 10, 2016",6166.86,6099.22,6190.33,6099.22,103.63,1.11
843,"May 09, 2016",6099.22,6038.9,6143.69,6038.9,91.33,1.00
844,"May 06, 2016",6038.9,6038.23,6059.65,6011.31,63.03,0.01
845,"May 05, 2016",6038.23,6017.99,6067.94,6015.83,68.55,0.33
846,"May 04, 2016",6018.36,6042.16,6060.42,6001.82,218.85,-0.39
847,"May 03, 2016",6042.16,6161.41,6161.41,6042.16,182.54,-1.94
848,"Apr 29, 2016",6161.41,6238.08,6238.08,6145.24,104.33,-1.23
849,"Apr 28, 2016",6238.08,6274.53,6274.53,6178.04,155.94,-0.58
850,"Apr 27, 2016",6274.67,6223.19,6285.82,6185.42,189.38,0.83
851,"Apr 26, 2016",6223.19,6148.11,6231.02,6148.11,138.86,1.22
852,"Apr 25, 2016",6148.11,6123.32,6169.18,6123.32,186.47,0.40
853,"Apr 22, 2016",6123.32,6150.43,6162.03,6111.98,218.05,-0.44
854,"Apr 21, 2016",6150.43,6210.72,6235.53,6131.66,159.21,-1.00
855,"Apr 20, 2016",6212.4,6253.81,6253.81,6187.6,146.33,-0.66
856,"Apr 19, 2016",6253.81,6206.89,6266.16,6206.89,158.93,0.76
857,"Apr 18, 2016",6206.89,6211.36,6214.83,6155.23,63.72,-0.07
858,"Apr 15, 2016",6211.36,6264.02,6264.02,6183.4,186.5,-0.84
859,"Apr 14, 2016",6264.02,6272.77,6320.95,6236.39,363.42,-0.32
860,"Apr 13, 2016",6284.06,6173.16,6303.64,6173.16,330.69,1.80
861,"Apr 12, 2016",6173.16,6196.69,6209.31,6151.87,109.83,-0.38
862,"Apr 11, 2016",6196.69,6189.25,6220.92,6152.11,55.9,0.12
863,"Apr 08, 2016",6189.25,6157.08,6194.9,6148.87,112.36,0.52
864,"Apr 07, 2016",6157.08,6201.9,6215.23,6141.64,101.63,-0.73
865,"Apr 06, 2016",6202.26,6222.52,6268.32,6184.97,135.23,-0.33
866,"Apr 05, 2016",6222.52,6287.09,6287.09,6212.33,128.23,-1.03
867,"Apr 04, 2016",6287.09,6284.43,6354.68,6264.43,110.75,0.04
868,"Apr 01, 2016",6284.43,6308.92,6308.92,6231.78,81.03,-0.39
869,"Mar 31, 2016",6308.92,6339.67,6364.57,6293.47,124.62,-0.49
870,"Mar 30, 2016",6339.93,6295.98,6347.65,6284.82,60.81,0.70
871,"Mar 29, 2016",6295.98,6224.82,6295.98,6224.82,56.86,1.14
872,"Mar 24, 2016",6224.82,6221.08,6240.11,6196.58,50.84,-0.01
873,"Mar 23, 2016",6225.52,6178.95,6228.65,6152.5,46.46,0.75
874,"Mar 22, 2016",6178.95,6181.21,6181.21,6096.31,84.06,-0.04
875,"Mar 21, 2016",6181.21,6191.51,6213.96,6153.55,63.09,-0.17
876,"Mar 18, 2016",6191.51,6141.85,6221.02,6141.85,146.29,0.81
877,"Mar 17, 2016",6141.85,6162.86,6189.32,6050.9,109.61,-0.36
878,"Mar 16, 2016",6163.79,6176.53,6233.84,6134.05,138.53,-0.45
879,"Mar 15, 2016",6191.38,6305.56,6305.56,6178.09,128.82,-1.81
880,"Mar 14, 2016",6305.56,6341.75,6425.21,6299.61,91.41,-0.57
881,"Mar 11, 2016",6341.75,6189.41,6346.21,6189.41,144.98,2.46
882,"Mar 10, 2016",6189.41,6258.24,6361.53,6177.6,145.85,-1.49
883,"Mar 09, 2016",6283.19,6269.47,6324.74,6257.34,76.3,0.22
884,"Mar 08, 2016",6269.47,6308.57,6308.57,6221.66,67.87,-0.62
885,"Mar 07, 2016",6308.57,6363.84,6371.36,6296.07,73.69,-0.87
886,"Mar 04, 2016",6363.84,6341.02,6395.95,6331.76,83.95,0.36
887,"Mar 03, 2016",6341.02,6378.78,6455.37,6341.02,106.05,-0.59
888,"Mar 02, 2016",6378.78,6363.14,6439.28,6352.61,100.89,0.25
889,"Mar 01, 2016",6363.14,6344.11,6392.68,6329.41,84.2,0.30
890,"Feb 29, 2016",6344.11,6240.29,6344.11,6196.89,95.45,1.66
891,"Feb 26, 2016",6240.29,6147.9,6250.21,6147.9,62.7,1.50
892,"Feb 25, 2016",6147.9,6062.33,6157.56,6062.33,74.71,1.41
893,"Feb 24, 2016",6062.33,6109.2,6131.57,6017.35,97.29,-0.77
894,"Feb 23, 2016",6109.2,6162.21,6163.77,6095.03,127.34,-0.86
895,"Feb 22, 2016",6162.21,6125.37,6227.35,6125.37,201.64,0.60
896,"Feb 19, 2016",6125.37,6130.04,6151.73,6081.34,162.23,-0.08
897,"Feb 18, 2016",6130.04,6110.74,6158.85,6084.08,62.1,0.30
898,"Feb 17, 2016",6111.5,5922.31,6111.5,5922.31,100.17,3.19
899,"Feb 16, 2016",5922.31,5954.69,6006.12,5907.56,83.1,-0.54
900,"Feb 15, 2016",5954.69,5793.41,5976.35,5793.41,113.12,2.78
901,"Feb 12, 2016",5793.41,5738.81,5833.32,5738.81,126.58,0.95
902,"Feb 11, 2016",5738.81,5894.71,5894.71,5728.34,140.72,-2.64
903,"Feb 10, 2016",5894.71,5722.34,5935.35,5722.34,189.44,3.01
904,"Feb 09, 2016",5722.34,5749.94,5756.13,5611.89,221.94,-0.48
905,"Feb 08, 2016",5749.94,6075.71,6124,5733.82,89.45,-5.36
906,"Feb 05, 2016",6075.71,6151.32,6208.97,6067.03,129.36,-1.23
907,"Feb 04, 2016",6151.32,6228.53,6280.3,6082.97,122.26,-1.24
908,"Feb 03, 2016",6228.6,6355.84,6355.84,6206.31,100.62,-2.00
909,"Feb 02, 2016",6355.84,6439.74,6449.1,6316.54,75.21,-1.43
910,"Feb 01, 2016",6448.24,6343.24,6448.24,6343.24,57.16,1.66
911,"Jan 29, 2016",6343.24,6214.79,6343.24,6214.79,111.12,2.07
912,"Jan 28, 2016",6214.79,6338.14,6347.55,6179.19,97.22,-2.01
913,"Jan 27, 2016",6341.96,6377.23,6389.96,6280.03,72.89,-0.55
914,"Jan 26, 2016",6377.23,6327.06,6387.29,6213.97,86.29,0.79
915,"Jan 25, 2016",6327.06,6356.18,6405.55,6314.03,59.65,-0.46
916,"Jan 22, 2016",6356.18,6255.35,6393.1,6255.35,91.37,1.61
917,"Jan 21, 2016",6255.35,6159.83,6264.67,6159.83,65.14,1.55
918,"Jan 20, 2016",6159.83,6366.33,6366.33,6146.61,129.99,-3.24
919,"Jan 19, 2016",6366.33,6279.71,6387.96,6279.71,53.63,1.38
920,"Jan 18, 2016",6279.71,6322.3,6392.93,6271.84,74.14,-0.67
921,"Jan 15, 2016",6322.3,6454.55,6481.46,6249.54,159.32,-2.05
922,"Jan 14, 2016",6454.55,6612.98,6612.98,6382.79,98.98,-2.40
923,"Jan 13, 2016",6612.98,6629.07,6714.65,6608.47,83.63,-0.24
924,"Jan 12, 2016",6629.07,6554.26,6690.24,6554.26,77.88,1.14
925,"Jan 11, 2016",6554.26,6566.45,6602.43,6522.15,46.26,-0.19
926,"Jan 08, 2016",6566.45,6563.78,6643.28,6563.78,89.46,0.04
927,"Jan 07, 2016",6563.78,6686.81,6686.81,6483.58,88.58,-1.85
928,"Jan 06, 2016",6687.16,6736.1,6759,6639.68,53.27,-0.73
929,"Jan 05, 2016",6736.1,6704.91,6769.9,6704.91,39.93,0.47
930,"Jan 04, 2016",6704.91,6791.68,6791.68,6668.15,54.83,-1.28
931,"Dec 31, 2015",6791.68,6856.61,6866.51,6791.68,8.34,-0.95
932,"Dec 30, 2015",6856.61,6841.31,6861.3,6815.64,16.1,0.22
933,"Dec 29, 2015",6841.31,6746.72,6848.81,6746.72,28.4,1.40
934,"Dec 24, 2015",6746.72,6774.53,6774.53,6728.41,7,-0.41
935,"Dec 23, 2015",6774.53,6696.18,6774.53,6696.18,43.74,1.17
936,"Dec 22, 2015",6696.18,6712.73,6740.92,6684.46,34.87,-0.25
937,"Dec 21, 2015",6712.73,6747.99,6782.25,6707.22,39.4,-0.52
938,"Dec 18, 2015",6747.99,6751.34,6751.34,6686.67,112.49,-0.05
939,"Dec 17, 2015",6751.34,6653.49,6776.87,6653.49,85.97,1.47
940,"Dec 16, 2015",6653.49,6655.97,6677.25,6643.07,45.22,-0.04
941,"Dec 15, 2015",6656.32,6591.16,6669.7,6591.16,59.71,1.01
942,"Dec 14, 2015",6589.96,6628.15,6711.75,6589.96,66.23,-0.58
943,"Dec 11, 2015",6628.15,6684.81,6700.72,6619.27,60.68,-0.85
944,"Dec 10, 2015",6684.81,6713.96,6740.85,6667.02,69.98,-0.43
945,"Dec 09, 2015",6713.96,6756.2,6783.56,6708.91,56.64,-0.63
946,"Dec 08, 2015",6756.2,6847.8,6847.8,6721.42,45.65,-1.34
947,"Dec 07, 2015",6847.8,6753.02,6884.33,6753.02,53.33,1.40
948,"Dec 04, 2015",6753.02,6751.74,6783.58,6724.73,32.38,0.02
949,"Dec 03, 2015",6751.74,6885.21,6921.44,6741.07,99.07,-1.96
950,"Dec 02, 2015",6886.56,6851.01,6920.7,6851.01,95.98,0.52
951,"Dec 01, 2015",6851.01,6838.22,6858.66,6824.76,99.6,0.18
952,"Nov 30, 2015",6838.48,6798.58,6863.77,6790.78,92.87,0.59
953,"Nov 27, 2015",6798.58,6811.71,6811.71,6758.53,51.24,-0.19
954,"Nov 26, 2015",6811.71,6710.85,6812.65,6710.85,43,1.50
955,"Nov 25, 2015",6710.85,6646.12,6754.23,6646.12,175.82,0.97
956,"Nov 24, 2015",6646.12,6726.88,6726.88,6600.81,149.11,-1.20
957,"Nov 23, 2015",6726.88,6714.37,6731.18,6681.66,331.86,0.19
958,"Nov 20, 2015",6714.37,6687.93,6724.55,6669.35,211.25,0.40
959,"Nov 19, 2015",6687.93,6554.37,6705.01,6554.37,176.45,2.03
960,"Nov 18, 2015",6554.64,6578.54,6578.54,6510.95,80.92,-0.36
961,"Nov 17, 2015",6578.54,6490.33,6610.52,6490.33,143.6,1.36
962,"Nov 16, 2015",6490.33,6475.76,6498.46,6413.49,39.96,0.22
963,"Nov 13, 2015",6475.76,6494.07,6496.56,6448.51,36.15,-0.28
964,"Nov 12, 2015",6494.07,6558.61,6578.53,6483.29,62.83,-0.98
965,"Nov 11, 2015",6558.61,6533.79,6606.5,6533.79,58.56,0.38
966,"Nov 10, 2015",6533.79,6528.33,6564.24,6468.47,54.02,0.08
967,"Nov 09, 2015",6528.33,6600.29,6625.42,6522.05,44.08,-1.09
968,"Nov 06, 2015",6600.29,6531.46,6666.41,6531.46,76.57,1.05
969,"Nov 05, 2015",6531.46,6540.06,6571.85,6487.35,148.26,-0.15
970,"Nov 04, 2015",6541.19,6504.54,6547.79,6477.63,320.37,0.56
971,"Nov 03, 2015",6504.54,6497.48,6525.52,6482.75,99.9,0.11
972,"Nov 02, 2015",6497.48,6391.32,6500.67,6354.41,75.85,1.07
973,"Oct 30, 2015",6428.55,6400.5,6428.55,6371.04,115.59,0.44
974,"Oct 29, 2015",6400.5,6446.86,6486.14,6384.3,129.77,-0.72
975,"Oct 28, 2015",6446.86,6360.63,6448.17,6360.47,61.91,0.91
976,"Oct 27, 2015",6388.78,6478.79,6483.17,6388.78,62.55,-1.39
977,"Oct 26, 2015",6478.79,6523.82,6529.68,6478.79,44.32,-0.69
978,"Oct 23, 2015",6523.82,6415.1,6533.51,6415.1,145.28,1.69
979,"Oct 22, 2015",6415.1,6356.68,6415.1,6277.49,61.95,0.92
980,"Oct 21, 2015",6356.68,6298.77,6370.45,6279.95,53.81,0.92
981,"Oct 20, 2015",6298.77,6287.15,6315.5,6258.4,61.67,0.18
982,"Oct 19, 2015",6287.15,6287.26,6298.91,6225.44,89.77,0.00
983,"Oct 16, 2015",6287.26,6234.38,6301.54,6234.38,230.77,0.85
984,"Oct 15, 2015",6234.38,6134.52,6240.9,6129,90.21,1.60
985,"Oct 14, 2015",6136.2,6151.14,6156.76,6102.94,33.2,-0.24
986,"Oct 13, 2015",6151.14,6133.04,6174.14,6115.59,44.95,0.30
987,"Oct 12, 2015",6133.04,6136.49,6158.46,6092.64,38.28,-0.06
988,"Oct 09, 2015",6136.49,6174.79,6231.51,6130.38,72.41,-0.62
989,"Oct 08, 2015",6174.79,6181.13,6217.13,6161.2,51.36,-0.10
990,"Oct 07, 2015",6180.8,6287.64,6288.05,6178.52,121.42,-1.70
991,"Oct 06, 2015",6287.64,6266.21,6343.4,6245.53,133.5,0.34
992,"Oct 05, 2015",6266.21,6091.26,6281.74,6091.26,100.88,2.87
993,"Oct 02, 2015",6091.26,6133.23,6185.22,6038.28,82.51,-0.68
994,"Oct 01, 2015",6133.23,6163.99,6254.01,6120.82,71.34,-0.55
995,"Sep 30, 2015",6167.41,6055.96,6170.18,6055.96,62,1.84
996,"Sep 29, 2015",6055.96,6222.96,6222.96,6055.96,47.37,-2.68
